ZIJMF,紫金矿业
CHOR,中国有机
ZLIOY,中联重科
ZTCOF,中兴通讯
CHLBF,中国卫生
CIWT,中国工业
ZYCI,紫阳陶瓷
TAAI,古今通宝
TCEHY,腾讯
TCEPY,创业环保
TCYMF,康师傅
CKGT,康太仙人
CKUN,圣火药业
SHWGY,山东威高
SHZNY,深圳高速
SIMTF,晨讯科技
OROVY,东方海外
TCTZF,腾讯
TCYMY,康师傅
SIELY,上海电气
SIOLY,远洋地产
TRUHF,信利国际
SWRBY,太古
ORSX,奥盛技术
PBEP,太平洋宝
CHNC,中基建
PIAIF,平安保险
PKSGY,百盛商业
KSTV,坤伦文化
WOSSF,奥思集团
WSYS,韦斯特加
WTFS,信德燃喷
WUMSF,北京物美
WWNTF,旺旺中国
WYNMF,永利澳门
ZHEXY,沪杭甬高
ZIJMY,紫金矿业
ZTCOY,中兴通讯
WUMSY,北京物美
WWNTY,旺旺中国
WYNMY,永利澳门
MNOIY,文化东方
NOBGY,来宝集团
CLPXY,龙源电力
CMAKY,民生银行
CMNW,中国M161
PNGAY,平安保险
CNER,中国新能
CPCAY,国泰航空
CPDV,中房发展
CPKPF,卜蜂国际
CRHKY,华润
CRHO,呈辉置业
CRJI,润基水泥
CRUI,瑞泰国际
CHOLY,中海油服
CHOLF,中海油服
CRWOY,中国中铁
CSDXY,中海发展
CSEHY,源畅光电
CSGH,大连新阳
CSGJ,双吉水泥
CSKD,兴天下
CCGY,福建中德
CSNH,曹普工艺
CSOL,德利国际
CSRGY,中国南车
CSUAY,中国神华
CSWG,森宇国际
CSWYY,神威药业
CTEK,新兴佳
CTHL,中拖
CTPCY,中信泰富
CTVZ,中国旅游
CPKPY,卜蜂国际
HUAZ,华野燃气
CCOZY,中煤能源
CCOZF,中煤能源
CDBH,中国生物
CDBT,甘肃大圣
CDGXF,中国动向
CDSG,东升伟业
AIRYY,中国国航
BACHF,中国银行
BCAUF,华晨中国
BKEAF,东亚银行
CICHF,中国建设
BYDDY,比亚迪
DPNEY,达芙妮集
DRCR,徳爱尔羊
DUKS,太阳禽业
DXIN,东信生物
EAST,东方安防
EESC,亿丰环境
EKONY,e-KONG集
ENHD,大连础明
ESPGY,思捷环球
FEPU,飞鹰塑胶
FIRRY,第一拖拉
FLMS,FLM矿业
FPAFF,第一太平
FXCNY,富士康控
GGDVY,粤海投资
GHII,金马国际
GIGNF,云顶新加
GIGNY,云顶新加
GMDTF,金卫医疗
GOEG,金象玻璃
GPHG,环球医药
GTVI,中威盛世
GWLLY,长城汽车
GXYEF,银河娱乐
GXYEY,银河娱乐
GZPHY,广州药业
GZUHY,广州富力
HDVTY,恒基兆业
HEGIF,恒安国际
HEGIY,恒安国际
FPAFY,第一太平
CVPH,维特奥健
CWPWF,中国风电
CWYCY,中国铁建
CYDI,超英生物
CYHM,海逸风传
CYIG,永春堂
DCRD,东莞饰纸
DFEL,三俊电池
DFIHY,牛奶国际
DGDH,大东南
DGWIY,多元环球
DION,百花洲实
DIPGY,大唐发电
DKSP,东科药业
DNFGF,东风汽车
DNGH,东盛医药
DPNEF,达芙妮集
DNFGY,东风汽车
LITB,兰亭集势
CCCR,鲈乡小贷
QUNR,去哪儿
WUBA,58同城
GOMO,久邦数码
WBAI,500彩票
ATHM,汽车之家
AMC,AMC院线
WB,微博
TEDU,达内科技
LEJU,乐居
KANG,爱康国宾
JD,京东
TOUR,途牛
CMCM,猎豹移动
GOAS,祥天控股
JMEI,聚美优品
ZPIN,智联招聘
XNET,迅雷
BABA,阿里巴巴
SKYS,天华阳光
EHIC,一嗨租车
MOMO,陌陌
WOWO,窝窝团
MSFT,微软
YHOO,雅虎
GOOG,谷歌
EBAY,电子海湾
AMZN,亚马逊
INTC,英特尔
AAPL,苹果
NOK,诺基亚
ERIC,爱立信
ADBE,Adobe
IBM,IBM
TXN,德州仪器
CSCO,思科
T,美国电话
VOD,沃达丰
STX,希捷
ORCL,甲骨文
QCOM,高通
S,斯普林特
EMC,易安信
CTSH,高知特
VZ,威瑞森
ATI,阿利根尼
N,NetSuite
ISSI,芯成半导
HPQ,惠普
AMD,AMD
SI,西门子
NVDA,英伟达
SAP,SAP
ALU,阿尔卡特
OPEN,OpenTabl
PLCM,宝利通
AKAM,阿克迈
MSI,摩托罗拉
MMI,摩移动
LNKD,领英
YNDX,Yandex
GRPN,GroupOn
ZNGA,Zynga
FB,Facebook
SNE,索尼
NTT,日本电报
MON,孟山都
ACN,埃森哲
ARX,艾法斯
NFLX,奈飞
JDSU,捷迪讯
VMW,威睿
TYL,泰勒科技
MXIM,美信集成
JNPR,瞻博网络
CTXS,思杰系统
ONNN,安森美
EQIX,易昆尼克
RHT,红帽
ALTR,艾特拉
TDS,电话数据
INFA,Informat
KLAC,科磊
YELP,Yelp
XLNX,赛灵思
CRM,赛富时
SCTY,太阳城
JBL,捷普
NTAP,美国网存
AWAY,Homeaway
SYMC,赛门铁克
ACLS,Axcelis
GLW,康宁
RVBD,河床科技
ACM,AECOM
TER,泰瑞达
TRIP,旅行顾问
NOW,现在服务
VRSN,威瑞信
DCM,NTT道康
MCHP,微芯科技
ADSK,欧特克
AZPN,艾斯本
ARRS,艾利斯
NUAN,微妙通讯
ACXM,阿克西鄂
ASCMA,ASCENT资
FFIV,F5网络
BRCD,博科
BRCM,博通
CERN,美国塞纳
EA,电子艺界
INTU,财捷
ATVI,动视暴雪
SATS,回声星通
CREE,克里科技
ADVS,降临软件
TRMB,天宝导航
ATML,爱特梅尔
SSYS,Stratasy
ATNI,大西洋电
AMAT,应用材料
SNDK,闪迪
SLH,索勒拉
WDAY,工时公司
TIBX,TIBCO软
ATNY,API技术
FSL,飞思卡尔
AVG,AVG科技
IGT,游戏科技
TDC,天睿
WDC,西部数据
CPHD,Cepheid
SYNT,Syntel
LRCX,林氏研究
CA,联合电脑
CTRX,卡塔马兰
FTNT,飞塔信息
CDNS,铿腾电子
DDD,3D系统
CVLT,康沃系统
ADI,亚德诺
FTR,边际通信
ARUN,安移通
LLTC,凌力尔特
UBNT,厄比奎蒂
FEIC,FEI公司
XRX,施乐
ARW,艾睿
CSC,思捷思
MDSO,Medidata
NSR,美国新星
APH,安费诺
MU,美光
DLB,杜比
BBRY,黑莓
TWTR,推特
NMBL,敏捷存储
NTDOY,任天堂
GS,高盛
C,花旗
BAC,美国银行
JPM,摩根大通
MS,摩根士丹
AIG,美国国际
MET,大都会人
MA,万事达
V,维萨卡
WFC,富国银行
BRK.A,伯克希尔
RF,地区金融
BK,纽约梅隆
AXP,美国运通
CI,信诺
USB,合众银行
COF,第一资本
ALL,好事达
HIG,哈特福德
TRV,旅行者财
MTU,三菱日联
MFG,瑞穗金融
SMFG,三井住友
NMR,野村控股
SPG,西蒙地产
AF,道夫金融
ASBC,联合银行
FHN,一线国民
ARR,ARMOUR住
BX,黑石
GCAP,嘉盛集团
ATLO,艾姆斯
ZION,锡安银行
CMA,联信
ASFI,阿斯塔
FII,联邦投资
CINF,辛市金融
AMNB,美国国家
BRK.B,伯克希尔
ASBCW,联合银行
LC,LendingC
PEP,百事可乐
JNJ,强生
PFE,辉瑞
KO,可口可乐
MDT,美敦力
BMY,施贵宝
MO,奥驰亚
COV,柯惠
UNH,联合健康
MRK,默沙东
AMGN,安进
CVS,CVS健保
BAX,百特国际
ABT,雅培
SBUX,星巴克
CPB,康宝浓汤
MCD,麦当劳
RHHBY,罗氏制药
GSK,葛兰素史
YUM,百胜餐饮
GILD,吉利德
WAG,沃尔格林
MDLZ,亿滋
ESRX,快捷药方
ATRI,Atrion公
ARNA,阿里那
ACHN,艾琪尔顿
ATEC,ALPHATEC
ATHN,雅典娜
AUXL,Auxilium
ACUR,讴歌制药
ATRS,安塔尔
AFAM,阿莫斯特
AEGR,Aegerion
ABAX,爱贝斯公
ARRY,Array生
AFCE,亚冠企业
AVEO,AVEO制药
ARIA,阿里阿德
HLF,康宝莱
AGN,艾尔建
ATRC,AtriCure
BF.B,布朗霍文
ACT,阿特维斯
BF.A,布朗霍文
NWS,新闻集团
TRI,汤姆逊-
TWX,时代华纳
DIS,迪士尼
CCU,清晰频道
CBS,哥伦比亚
CMCSA,康卡斯特
AOL,美国在线
NWSA,新闻集团
MHP,麦格希
ASCA,AMERISTA
P,潘多拉媒
WPO,华盛顿邮
GM,通用汽车
F,福特汽车
XOM,埃克森美
COP,康菲石油
RIO,力拓
CAT,卡特彼勒
DUK,杜克能源
HAL,哈里伯顿
SLB,斯伦贝谢
AES,爱依斯
WMB,威廉姆斯
BHI,贝克休斯
SO,美国南方
ETR,安特吉
EXC,艾斯能
AEP,美国电力
CVX,雪佛龙
BP,英国石油
HMC,本田汽车
TM,丰田汽车
UNP,联合太平
ACIM,拱煤公司
HP,赫佩公司
TSLA,特斯拉
AVA,阿维斯塔
AVAV,AeroViro
AEIS,先进能源
ARSD,阿拉伯美
AAON,艾伦建材
ARTNA,自流资源
ATO,ATMOS能
ADGE,美国DG能
SRE,桑普拉能
RDS.A,壳牌石油
RDS.B,壳牌石油
GE,通用电气
NKE,耐克
WMT,沃尔玛
PG,宝洁
BA,波音
DOW,陶氏化学
GD,通用动力
HON,霍尼韦尔
RTN,雷神
MMM,3M
EL,雅诗兰黛
AVP,雅芳
CL,高露洁
HD,家得宝
FDX,联邦快递
ROK,罗克韦尔
APOL,阿波罗
IP,国际纸业
TGT,塔吉特
NSC,诺福克南
WY,惠好
TYC,泰科国际
UTX,联合技术
DD,杜邦
AA,美国铝业
HLT,希尔顿酒
B,巴恩斯
PC,松下
CAJ,佳能
KYO,日本京瓷
COST,好市多
ASNA,Ascena
ATRO,Astronic
ACW,雅固拉
BIG,必乐透
HOG,哈雷摩托
ATU,实用动力
ASTE,Astec实
AVD,美国先锋
ASEI,美国科工
ATMI,ATMI公司
ATW,Atwood海
ADC,同意房产
AEO,美鹰服饰
ASH,亚什兰
ANF,爱芬奇
ACRE,战神房产
JCP,彭尼百货
ATR,Aptar
HAS,孩之宝
ERX,3X多能源
FAZ,3X空金融
FAS,3X多金融
SDS,2X空标普
SSO,2X多标普
FXI,富时中股
NUGT,3X多金矿
CNXT,中创100 
CBON,中国高级
