sz000825,太钢不锈
sz000826,桑德环境
sz000828,东莞控股
sz000829,天音控股
sz000830,鲁西化工
sz000831,五矿稀土
sz000833,贵糖股份
sz000835,四川圣达
sz000836,鑫茂科技
sz000837,秦川发展
sz000838,国兴地产
sz000839,中信国安
sz000848,承德露露
sz000850,华茂股份
sz000851,高鸿股份
sz000852,江钻股份
sz000856,冀东装备
sz000858,五粮液
sz000859,国风塑业
sz000860,顺鑫农业
sz000861,海印股份
sz000862,银星能源
sz000863,三湘股份
sz000868,安凯客车
sz000869,张裕Ａ
sz000875,吉电股份
sz000876,新希望
sz000877,天山股份
sz000878,云南铜业
sz000880,潍柴重机
sz000881,大连国际
sz000882,华联股份
sz000883,湖北能源
sz000885,同力水泥
sz000886,海南高速
sz000887,中鼎股份
sz000888,峨眉山Ａ
sz000889,茂业物流
sz000890,法尔胜
sz000892,星美联合
sz000893,东凌粮油
sz000895,双汇发展
sz000897,津滨发展
sz000898,*ST鞍钢
sz000899,赣能股份
sz000900,现代投资
sz000901,航天科技
sz000902,*ST中服
sz000903,云内动力
sz000905,厦门港务
sz000906,物产中拓
sz000908,天一科技
sz000909,数源科技
sz000910,大亚科技
sz000911,南宁糖业
sz000912,泸天化
sz000913,钱江摩托
sz000915,山大华特
sz000916,华北高速
sz000917,电广传媒
sz000918,嘉凯城
sz000919,金陵药业
sz000920,南方汇通
sz000921,海信科龙
sz000922,佳电股份
sz000923,河北宣工
sz000925,众合机电
sz000926,福星股份
sz000927,一汽夏利
sz000928,*ST吉炭
sz000929,兰州黄河
sz000930,中粮生化
sz000931,中关村
sz000932,华菱钢铁
sz000933,神火股份
sz000935,四川双马
sz000936,华西股份
sz000937,冀中能源
sz000938,紫光股份
sz000939,凯迪电力
sz000948,南天信息
sz000949,新乡化纤
sz000950,建峰化工
sz000951,中国重汽
sz000952,广济药业
sz000953,*ST河化
sz000955,欣龙控股
sz000957,中通客车
sz000958,*ST东热
sz000959,首钢股份
sz000960,锡业股份
sz000961,中南建设
sz000962,东方钽业
sz000963,华东医药
sz000965,天保基建
sz000966,长源电力
sz000967,上风高科
sz000968,煤气化
sz000969,安泰科技
sz000970,中科三环
sz000971,蓝鼎控股
sz000972,新中基
sz000973,佛塑科技
sz000975,银泰资源
sz000976,春晖股份
sz000977,浪潮信息
sz000978,桂林旅游
sz000979,中弘股份
sz000980,金马股份
sz000981,银亿股份
sz000982,中银绒业
sz000983,西山煤电
sz000985,大庆华科
sz000987,广州友谊
sz000988,华工科技
sz000989,九芝堂
sz000990,诚志股份
sz000993,闽东电力
sz000995,皇台酒业
sz000996,中国中期
sz000997,新大陆
sz000998,隆平高科
sz000999,华润三九
sz001696,宗申动力
sz001896,豫能控股
sz002001,新和成
sz002002,鸿达兴业
sz002003,伟星股份
sz002004,华邦颖泰
sz002005,德豪润达
sz002006,精功科技
sz002007,华兰生物
sz002008,大族激光
sz002009,天奇股份
sz002010,传化股份
sz002011,盾安环境
sz002012,凯恩股份
sz002013,中航机电
sz002014,永新股份
sz002015,ST霞客
sz002016,世荣兆业
sz002017,东信和平
sz002018,华星化工
sz002019,鑫富药业
sz002020,京新药业
sz002021,中捷股份
sz002022,科华生物
sz002023,海特高新
sz002024,苏宁云商
sz002025,航天电器
sz002026,山东威达
sz002027,七喜控股
sz002028,思源电气
sz002029,七匹狼
sz002030,达安基因
sz002031,巨轮股份
sz002032,苏泊尔
sz002033,丽江旅游
sz002034,美欣达
sz002035,华帝股份
sz002036,宜科科技
sz002037,久联发展
sz002038,双鹭药业
sz002039,黔源电力
sz002040,南京港
sz002041,登海种业
sz002042,华孚色纺
sz002043,兔宝宝
sz002044,江苏三友
sz002045,国光电器
sz002046,轴研科技
sz002047,宝鹰股份
sz002048,宁波华翔
sz002049,同方国芯
sz002050,三花股份
sz002051,中工国际
sz002052,同洲电子
sz002053,云南盐化
sz002054,德美化工
sz002055,得润电子
sz002056,横店东磁
sz002057,中钢天源
sz002058,威尔泰
sz002059,云南旅游
sz002060,粤水电
sz002061,江山化工
sz002062,宏润建设
sz002063,远光软件
sz002064,华峰氨纶
sz002065,东华软件
sz002066,瑞泰科技
sz002067,景兴纸业
sz002068,黑猫股份
sz002069,獐子岛
sz002070,众和股份
sz002071,江苏宏宝
sz002072,德棉股份
sz002073,软控股份
sz002074,东源电器
sz002075,沙钢股份
sz002076,雪莱特
sz002077,大港股份
sz002078,太阳纸业
sz002079,苏州固锝
sz002080,中材科技
sz002081,金螳螂
sz002082,栋梁新材
sz002083,孚日股份
sz002084,海鸥卫浴
sz002085,万丰奥威
sz002086,东方海洋
sz002087,新野纺织
sz002088,鲁阳股份
sz002089,新海宜
sz002090,金智科技
sz002091,江苏国泰
sz002092,中泰化学
sz002093,国脉科技
sz002094,青岛金王
sz002095,生意宝
sz002096,南岭民爆
sz002097,山河智能
sz002098,浔兴股份
sz002099,海翔药业
sz002100,天康生物
sz002101,广东鸿图
sz002102,冠福家用
sz002103,广博股份
sz002104,恒宝股份
sz002105,信隆实业
sz002106,莱宝高科
sz002107,沃华医药
sz002108,沧州明珠
sz002109,兴化股份
sz002110,三钢闽光
sz002111,威海广泰
sz002112,三变科技
sz002113,天润控股
sz002114,罗平锌电
sz002115,三维通信
sz002116,中国海诚
sz002117,东港股份
sz002118,紫鑫药业
sz002119,康强电子
sz002120,新海股份
sz002121,科陆电子
sz002122,天马股份
sz002123,荣信股份
sz002124,天邦股份
sz002125,湘潭电化
sz002126,银轮股份
sz002127,*ST新民
sz002128,露天煤业
sz002129,中环股份
sz002130,沃尔核材
sz002131,利欧股份
sz002132,恒星科技
sz002133,广宇集团
sz002134,天津普林
sz002135,东南网架
sz002136,安纳达
sz002137,实益达
sz002138,顺络电子
sz002139,拓邦股份
sz002140,东华科技
sz002141,蓉胜超微
sz002142,宁波银行
sz002143,高金食品
sz002144,宏达高科
sz002145,中核钛白
sz002146,荣盛发展
sz002147,方圆支承
sz002148,北纬通信
sz002149,西部材料
sz002150,通润装备
sz002151,北斗星通
sz002152,广电运通
sz002153,石基信息
sz002154,报喜鸟
sz002155,辰州矿业
sz002156,通富微电
sz002157,正邦科技
sz002158,汉钟精机
sz002159,三特索道
sz002160,*ST常铝
sz002161,远望谷
sz002162,斯米克
sz002163,中航三鑫
sz002164,宁波东力
sz002165,红宝丽
sz002166,莱茵生物
sz002167,东方锆业
sz002168,深圳惠程
sz002169,智光电气
sz002170,芭田股份
sz002171,精诚铜业
sz002172,澳洋科技
sz002173,千足珍珠
sz002174,梅花伞
sz002175,广陆数测
sz002176,江特电机
sz002177,御银股份
sz002178,延华智能
sz002179,中航光电
sz002180,万力达
sz002181,粤传媒
sz002182,云海金属
sz002183,怡亚通
sz002184,海得控制
sz002185,华天科技
sz002186,全聚德
sz002187,广百股份
sz002188,新嘉联
sz002189,利达光电
sz002190,成飞集成
sz002191,劲嘉股份
sz002192,路翔股份
sz002193,山东如意
sz002194,武汉凡谷
sz002195,海隆软件
sz002196,方正电机
sz002197,证通电子
sz002198,嘉应制药
sz002199,东晶电子
sz002200,绿大地
sz002201,九鼎新材
sz002202,金风科技
sz002203,海亮股份
sz002204,大连重工
sz002205,国统股份
sz002206,海利得
sz002207,准油股份
sz002208,合肥城建
sz002209,达意隆
sz002210,飞马国际
sz002211,宏达新材
sz002212,南洋股份
sz002213,特尔佳
sz002214,大立科技
sz002215,诺普信
sz002216,三全食品
sz002217,联合化工
sz002218,拓日新能
sz002219,恒康医疗
sz002220,天宝股份
sz002221,东华能源
sz002222,福晶科技
sz002223,鱼跃医疗
sz002224,三力士
sz002225,濮耐股份
sz002226,江南化工
sz002227,奥特迅
sz002228,合兴包装
sz002229,鸿博股份
sz002230,科大讯飞
sz002231,奥维通信
sz002232,启明信息
sz002233,塔牌集团
sz002234,民和股份
sz002235,安妮股份
sz002236,大华股份
sz002237,恒邦股份
sz002238,天威视讯
sz002239,金飞达
sz002240,威华股份
sz002241,歌尔声学
sz002242,九阳股份
sz002243,通产丽星
sz002244,滨江集团
sz002245,澳洋顺昌
sz002246,北化股份
sz002247,帝龙新材
sz002248,华东数控
sz002249,大洋电机
sz002250,联化科技
sz002251,步步高
sz002252,上海莱士
sz002253,川大智胜
sz002254,泰和新材
sz002255,海陆重工
sz002256,彩虹精化
sz002258,利尔化学
sz002259,升达林业
sz002260,伊立浦
sz002261,拓维信息
sz002262,恩华药业
sz002263,大东南
sz002264,新华都
sz002265,*ST西仪
sz002266,浙富控股
sz002267,陕天然气
sz002268,卫士通
sz002269,美邦服饰
sz002270,法因数控
sz002271,东方雨虹
sz002272,川润股份
sz002273,水晶光电
sz002274,华昌化工
sz002275,桂林三金
sz002276,万马电缆
sz002277,友阿股份
sz002278,神开股份
sz002279,久其软件
sz002280,新世纪
sz002281,光迅科技
sz002282,博深工具
sz002283,天润曲轴
sz002284,亚太股份
sz002285,世联行
sz002286,保龄宝
sz002287,奇正藏药
sz002288,超华科技
sz002289,宇顺电子
sz002290,禾盛新材
sz002291,星期六
sz002292,奥飞动漫
sz002293,罗莱家纺
sz002294,信立泰
sz002295,精艺股份
sz002296,辉煌科技
sz002297,博云新材
sz002298,鑫龙电器
sz002299,圣农发展
sz002300,太阳电缆
sz002301,齐心文具
sz002302,西部建设
sz002303,美盈森
sz002304,洋河股份
sz002305,南国置业
sz002306,湘鄂情
sz002307,北新路桥
sz002308,威创股份
sz002309,中利科技
sz002310,东方园林
sz002311,海大集团
sz002312,三泰电子
sz002313,日海通讯
sz002314,雅致股份
sz002315,焦点科技
sz002316,键桥通讯
sz002317,众生药业
sz002318,久立特材
sz002319,乐通股份
sz002320,海峡股份
sz002321,华英农业
sz002322,理工监测
sz002323,中联电气
sz002324,普利特
sz002325,洪涛股份
sz002326,永太科技
sz002327,富安娜
sz002328,新朋股份
sz002329,皇氏乳业
sz002330,得利斯
sz002331,皖通科技
sz002332,仙琚制药
sz002333,罗普斯金
sz002334,英威腾
sz002335,科华恒盛
sz002336,人人乐
sz002337,赛象科技
sz002338,奥普光电
sz002339,积成电子
sz002340,格林美
sz002341,新纶科技
sz002342,巨力索具
sz002343,禾欣股份
sz002344,海宁皮城
sz002345,潮宏基
sz002346,柘中建设
sz002347,泰尔重工
sz002348,高乐股份
sz002349,精华制药
sz002350,北京科锐
sz002351,漫步者
sz002352,鼎泰新材
sz002353,杰瑞股份
sz002354,科冕木业
sz002355,兴民钢圈
sz002356,浩宁达
sz002357,富临运业
sz002358,森源电气
sz002359,齐星铁塔
sz002360,同德化工
sz002361,神剑股份
sz002362,汉王科技
sz002363,隆基机械
sz002364,中恒电气
sz002365,永安药业
sz002366,丹甫股份
sz002367,康力电梯
sz002368,太极股份
sz002369,卓翼科技
sz002370,亚太药业
sz002371,七星电子
sz002372,伟星新材
sz002373,联信永益
sz002374,丽鹏股份
sz002375,亚厦股份
sz002376,新北洋
sz002377,国创高新
sz002378,章源钨业
sz002379,鲁丰环保
sz002380,科远股份
sz002381,双箭股份
sz002382,蓝帆股份
sz002383,合众思壮
sz002384,东山精密
sz002385,大北农
sz002386,天原集团
sz002387,黑牛食品
sz002388,新亚制程
sz002389,南洋科技
sz002390,信邦制药
sz002391,长青股份
sz002392,北京利尔
sz002393,力生制药
sz002394,联发股份
sz002395,双象股份
sz002396,星网锐捷
sz002397,梦洁家纺
sz002398,建研集团
sz002399,海普瑞
sz002400,省广股份
sz002401,中海科技
sz002402,和而泰
sz002403,爱仕达
sz002404,嘉欣丝绸
sz002405,四维图新
sz002406,远东传动
sz002407,多氟多
sz002408,齐翔腾达
sz002409,雅克科技
sz002410,广联达
sz002411,九九久
sz002412,汉森制药
sz002413,常发股份
sz002414,高德红外
sz002415,海康威视
sz002416,爱施德
sz002417,三元达
sz002418,康盛股份
sz002419,天虹商场
sz002420,毅昌股份
sz002421,达实智能
sz002422,科伦药业
sz002423,中原特钢
sz002424,贵州百灵
sz002425,凯撒股份
sz002426,胜利精密
sz002427,尤夫股份
sz002428,云南锗业
sz002429,兆驰股份
sz002430,杭氧股份
sz002431,棕榈园林
sz002432,九安医疗
sz002433,太安堂
sz002434,万里扬
sz002435,长江润发
sz002436,兴森科技
sz002437,誉衡药业
sz002438,江苏神通
sz002439,启明星辰
sz002440,闰土股份
sz002441,众业达
sz002442,龙星化工
sz002443,金洲管道
sz002444,巨星科技
sz002445,中南重工
sz002446,盛路通信
sz002447,壹桥苗业
sz002448,中原内配
sz002449,国星光电
sz002450,康得新
sz002451,摩恩电气
sz002452,长高集团
sz002453,天马精化
sz002454,松芝股份
sz002455,百川股份
sz002456,欧菲光
sz002457,青龙管业
sz002458,益生股份
sz002459,*ST天业
sz002460,赣锋锂业
sz002461,珠江啤酒
sz002462,嘉事堂
sz002463,沪电股份
sz002464,金利科技
sz002465,海格通信
sz002466,天齐锂业
sz002467,二六三
sz002468,艾迪西
sz002469,三维工程
sz002470,金正大
sz002471,中超电缆
sz002472,双环传动
sz002473,圣莱达
sz002474,榕基软件
sz002475,立讯精密
sz002476,宝莫股份
sz002477,雏鹰农牧
sz002478,常宝股份
sz002479,富春环保
sz002480,新筑股份
sz002481,双塔食品
sz002482,广田股份
sz002483,润邦股份
sz002484,江海股份
sz002485,希努尔
sz002486,嘉麟杰
sz002487,大金重工
sz002488,金固股份
sz002489,浙江永强
sz002490,山东墨龙
sz002491,通鼎光电
sz002492,恒基达鑫
sz002493,荣盛石化
sz002494,华斯股份
sz002495,佳隆股份
sz002496,辉丰股份
sz002497,雅化集团
sz002498,汉缆股份
sz002499,科林环保
sz002500,山西证券
sz002501,利源精制
sz002502,骅威股份
sz002503,搜于特
sz002504,东光微电
sz002505,大康牧业
sz002506,*ST超日
sz002507,涪陵榨菜
sz002508,老板电器
sz002509,天广消防
sz002510,天汽模
sz002511,中顺洁柔
sz002512,达华智能
sz002513,蓝丰生化
sz002514,宝馨科技
sz002515,金字火腿
sz002516,江苏旷达
sz002517,泰亚股份
sz002518,科士达
sz002519,银河电子
sz002520,日发精机
sz002521,齐峰新材
sz002522,浙江众成
sz002523,天桥起重
sz002524,光正集团
sz002526,山东矿机
sz002527,新时达
sz002528,英飞拓
sz002529,海源机械
sz002530,丰东股份
sz002531,天顺风能
sz002532,新界泵业
sz002533,金杯电工
sz002534,杭锅股份
sz002535,林州重机
sz002536,西泵股份
sz002537,海立美达
sz002538,司尔特
sz002539,新都化工
sz002540,亚太科技
sz002541,鸿路钢构
sz002542,中化岩土
sz002543,万和电气
sz002544,杰赛科技
sz002545,东方铁塔
sz002546,新联电子
sz002547,春兴精工
sz002548,金新农
sz002549,凯美特气
sz002550,千红制药
sz002551,尚荣医疗
sz002552,宝鼎重工
sz002553,南方轴承
sz002554,惠博普
sz002555,顺荣股份
sz002556,辉隆股份
sz002557,洽洽食品
sz002558,世纪游轮
sz002559,亚威股份
sz002560,通达股份
sz002561,徐家汇
sz002562,兄弟科技
sz002563,森马服饰
sz002564,张化机
sz002565,上海绿新
sz002566,益盛药业
sz002567,唐人神
sz002568,百润股份
sz002569,步森股份
sz002570,贝因美
sz002571,德力股份
sz002572,索菲亚
sz002573,国电清新
sz002574,明牌珠宝
sz002575,群兴玩具
sz002576,通达动力
sz002577,雷柏科技
sz002578,闽发铝业
sz002579,中京电子
sz002580,圣阳股份
sz002581,万昌科技
sz002582,好想你
sz002583,海能达
sz002584,西陇化工
sz002585,双星新材
sz002586,围海股份
sz002587,奥拓电子
sz002588,史丹利
sz002589,瑞康医药
sz002590,万安科技
sz002591,恒大高新
sz002592,八菱科技
sz002593,日上集团
sz002594,比亚迪
sz002595,豪迈科技
sz002596,海南瑞泽
sz002597,金禾实业
sz002598,山东章鼓
sz002599,盛通股份
sz002600,江粉磁材
sz002601,佰利联
sz002602,世纪华通
sz002603,以岭药业
sz002604,龙力生物
sz002605,姚记扑克
sz002606,大连电瓷
sz002607,亚夏汽车
sz002608,舜天船舶
sz002609,捷顺科技
sz002610,爱康科技
sz002611,东方精工
sz002612,朗姿股份
sz002613,北玻股份
sz002614,蒙发利
sz002615,哈尔斯
sz002616,长青集团
sz002617,露笑科技
sz002618,丹邦科技
sz002619,巨龙管业
sz002620,瑞和股份
sz002621,大连三垒
sz002622,永大集团
sz002623,亚玛顿
sz002624,金磊股份
sz002625,龙生股份
sz002626,金达威
sz002627,宜昌交运
sz002628,成都路桥
sz002629,仁智油服
sz002630,华西能源
sz002631,德尔家居
sz002632,道明光学
sz002633,申科股份
sz002634,棒杰股份
sz002635,安洁科技
sz002636,金安国纪
sz002637,赞宇科技
sz002638,勤上光电
sz002639,雪人股份
sz002640,百圆裤业
sz002641,永高股份
sz002642,荣之联
sz002643,烟台万润
sz002644,佛慈制药
sz002645,华宏科技
sz002646,青青稞酒
sz002647,宏磊股份
sz002648,卫星石化
sz002649,博彦科技
sz002650,加加食品
sz002651,利君股份
sz002652,扬子新材
sz002653,海思科
sz002654,万润科技
sz002655,共达电声
sz002656,卡奴迪路
sz002657,中科金财
sz002658,雪迪龙
sz002659,中泰桥梁
sz002660,茂硕电源
sz002661,克明面业
sz002662,京威股份
sz002663,普邦园林
sz002664,信质电机
sz002665,首航节能
sz002666,德联集团
sz002667,鞍重股份
sz002668,奥马电器
sz002669,康达新材
sz002670,华声股份
sz002671,龙泉股份
sz002672,东江环保
sz002673,西部证券
sz002674,兴业科技
sz002675,东诚生化
sz002676,顺威股份
sz002677,浙江美大
sz002678,珠江钢琴
sz002679,福建金森
sz002680,黄海机械
sz002681,奋达科技
sz002682,龙洲股份
sz002683,宏大爆破
sz002684,猛狮科技
sz002685,华东重机
sz002686,亿利达
sz002687,乔治白
sz002688,金河生物
sz002689,博林特
sz002690,美亚光电
sz002691,石中装备
sz002692,远程电缆
sz002693,双成药业
sz002694,顾地科技
sz002695,煌上煌
sz002696,百洋股份
sz002697,红旗连锁
sz002698,博实股份
sz002699,美盛文化
sz002700,新疆浩源
sz002701,奥瑞金
sz002702,海欣食品
sz002703,浙江世宝
sz002705,新宝股份
sz002706,良信电器
sz002707,众信旅游
sz002708,光洋股份
sz002709,天赐材料
sz002711,欧浦钢网
sz002712,思美传媒
sz002713,东易日盛
sz002714,牧原股份
sz002715,登云股份
sz002716,金贵银业
sz002717,岭南园林
sz002718,友邦吊顶
sz002719,麦趣尔
sz002721,金一文化
sz002722,金轮股份
sz002723,金莱特
sz002725,跃岭股份
sz300001,特锐德
sz300002,神州泰岳
sz300003,乐普医疗
sz300004,南风股份
sz300005,探路者
sz300006,莱美药业
sz300007,汉威电子
sz300008,上海佳豪
sz300009,安科生物
sz300010,立思辰
sz300011,鼎汉技术
sz300012,华测检测
sz300013,新宁物流
sz300014,亿纬锂能
sz300015,爱尔眼科
sz300016,北陆药业
sz300017,网宿科技
sz300018,中元华电
sz300019,硅宝科技
sz300020,银江股份
sz300021,大禹节水
sz300022,吉峰农机
sz300023,宝德股份
sz300024,机器人
sz300025,华星创业
sz300026,红日药业
sz300027,华谊兄弟
sz300028,金亚科技
sz300029,天龙光电
sz300030,阳普医疗
sz300031,宝通带业
sz300032,金龙机电
sz300033,同花顺
sz300034,钢研高纳
sz300035,中科电气
sz300036,超图软件
sz300037,新宙邦
sz300038,梅泰诺
sz300039,上海凯宝
sz300040,九洲电气
sz300041,回天胶业
sz300042,朗科科技
sz300043,互动娱乐
sz300044,赛为智能
sz300045,华力创通
sz300046,台基股份
sz300047,天源迪科
sz300048,合康变频
sz300049,福瑞股份
sz300050,世纪鼎利
sz300051,三五互联
sz300052,中青宝
sz300053,欧比特
sz300054,鼎龙股份
sz300055,万邦达
sz300056,三维丝
sz300057,万顺股份
sz300058,蓝色光标
sz300059,东方财富
sz300061,康耐特
sz300062,中能电气
sz300063,天龙集团
sz300064,豫金刚石
sz300065,海兰信
sz300066,三川股份
sz300067,安诺其
sz300068,南都电源
sz300069,金利华电
sz300070,碧水源
sz300071,华谊嘉信
sz300072,三聚环保
sz300073,当升科技
sz300074,华平股份
sz300075,数字政通
sz300076,GQY视讯
sz300077,国民技术
sz300078,中瑞思创
sz300079,数码视讯
sz300080,新大新材
sz300081,恒信移动
sz300082,奥克股份
sz300083,劲胜股份
sz300084,海默科技
sz300085,银之杰
sz300086,康芝药业
sz300087,荃银高科
sz300088,长信科技
sz300089,长城集团
